query,optimizer,loop,join_order,prep_time,exec_time,total_time
20a.sql,Max20Stop5,20,0-2-1-4-3-8-7-5-9-6-,19.477,1278.33,1311.42
6e.sql,Max20Stop5,20,3-0-4-2-1-,7.51,448.894,463.629
3c.sql,Max20Stop5,20,0-2-3-1-,7.005,28468.7,28478.8
8c.sql,Max20Stop5,20,0-4-1-5-3-2-6-,10.473,6040.85,6060.53
11b.sql,Max20Stop5,20,7-4-0-1-6-3-5-2-,15.829,94.331,110.38
21b.sql,Max20Stop5,20,4-5-0-1-6-2-7-3-8-,17.504,28200.4,28224.3
19b.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,19.236,28340.8,28363.7
24a.sql,Max20Stop5,20,2-1-0-6-3-7-4-8-5-9-10-11-,24.873,30203,30241.1
1a.sql,Max20Stop5,20,3-1-4-2-0-,8.394,134.369,142.861
23a.sql,Max20Stop5,20,5-9-7-3-2-8-4-0-1-10-6-,21.44,29927.2,29967.4
29c.sql,Max20Stop5,20,16-10-6-11-7-5-4-0-13-15-12-9-14-8-1-2-3-,39.477,29505.2,29554.3
22a.sql,Max20Stop5,20,5-10-9-4-7-2-8-3-6-0-1-,25.821,28277.5,28306.1
26c.sql,Max20Stop5,20,8-0-1-2-4-3-10-5-9-6-11-7-,25.442,2841.12,2871.6
27a.sql,Max20Stop5,20,1-0-7-3-4-2-8-9-5-10-6-11-,25.854,28039,28068
17c.sql,Max20Stop5,20,6-3-1-0-5-4-2-,10.7,11380.8,11394.2
30b.sql,Max20Stop5,20,3-7-4-0-1-2-8-5-9-6-10-11-,28.207,28816.6,28848.6
3b.sql,Max20Stop5,20,1-3-2-0-,5.921,27731.9,27739.6
18b.sql,Max20Stop5,20,5-0-6-3-1-4-2-,13.705,28564.3,28579.4
33b.sql,Max20Stop5,20,8-10-3-1-11-9-2-7-6-12-4-0-13-5-,28.159,480.135,514.788
1c.sql,Max20Stop5,20,0-2-4-3-1-,7.956,127.891,136.994
31c.sql,Max20Stop5,20,7-0-9-6-2-5-1-3-8-4-10-,26.01,30281.4,30323.8
28b.sql,Max20Stop5,20,10-5-9-3-4-11-6-12-7-0-1-2-13-8-,33.504,28160.9,28201.8
7a.sql,Max20Stop5,20,2-6-1-4-3-7-5-0-,15.045,368.942,386.627
4a.sql,Max20Stop5,20,0-2-4-3-1-,7.471,345.167,353.251
16b.sql,Max20Stop5,20,5-3-1-0-6-4-2-7-,11.916,2848.04,2866.52
18c.sql,Max20Stop5,20,5-0-6-3-1-4-2-,14.292,29439.1,29457
20b.sql,Max20Stop5,20,0-2-1-4-3-8-7-5-9-6-,18.914,1117.11,1142.69
9a.sql,Max20Stop5,20,4-7-2-0-1-5-6-3-,15.02,1139.07,1160.16
22c.sql,Max20Stop5,20,3-8-6-0-1-7-2-9-4-10-5-,25.812,29055.5,29089.1
22d.sql,Max20Stop5,20,5-10-9-4-7-2-8-3-6-0-1-,23.987,28596.1,28625.7
2b.sql,Max20Stop5,20,4-3-2-0-1-,6.86,866.515,878.636
8d.sql,Max20Stop5,20,1-4-0-3-2-5-6-,10.566,11382.5,11401.3
32b.sql,Max20Stop5,20,5-3-4-1-2-0-,8.737,374.269,386.035
9c.sql,Max20Stop5,20,1-2-5-0-4-3-6-7-,14.481,1037.07,1062.04
12b.sql,Max20Stop5,20,6-3-5-2-4-0-1-7-,14.514,27609.1,27624.9
17b.sql,Max20Stop5,20,6-3-1-0-5-4-2-,10.408,13585,13603.4
1d.sql,Max20Stop5,20,0-2-3-4-1-,7.332,234.305,243.744
27b.sql,Max20Stop5,20,5-9-7-3-4-8-0-1-2-10-6-11-,24.457,27800.6,27826.4
13a.sql,Max20Stop5,20,8-6-3-7-2-5-1-0-4-,14.724,30296.4,30318.3
25c.sql,Max20Stop5,20,8-0-7-4-1-5-2-6-3-,21.123,29974.7,30007.8
6b.sql,Max20Stop5,20,1-2-4-0-3-,9.437,306.792,316.387
2a.sql,Max20Stop5,20,0-2-4-3-1-,6.736,442.651,454.779
13d.sql,Max20Stop5,20,5-6-3-1-0-7-2-8-4-,15.751,2604.48,2628.13
29a.sql,Max20Stop5,20,12-10-6-11-7-5-4-0-13-15-14-8-1-2-9-3-16-,39.543,58576.8,58675.5
14b.sql,Max20Stop5,20,2-6-7-3-4-0-5-1-,19.64,29908.7,29929
30c.sql,Max20Stop5,20,5-8-3-10-7-4-0-1-2-9-6-11-,38.495,30902.7,30956.4
6f.sql,Max20Stop5,20,1-2-4-0-3-,9.454,1993.6,2012.71
22b.sql,Max20Stop5,20,3-8-6-0-1-7-2-9-4-10-5-,25.466,28844,28877.6
24b.sql,Max20Stop5,20,9-0-2-1-6-3-7-4-8-5-10-11-,26.647,28977.2,29018.6
6d.sql,Max20Stop5,20,1-2-4-0-3-,9.657,1857.23,1870.11
17d.sql,Max20Stop5,20,5-0-6-3-1-4-2-,10.586,896.789,918.596
13b.sql,Max20Stop5,20,8-6-3-7-2-5-1-0-4-,15.764,304.16,324.935
17e.sql,Max20Stop5,20,5-0-6-3-1-4-2-,9.857,129775,129801
5a.sql,Max20Stop5,20,1-3-4-2-0-,9.415,28148.4,28159.5
15d.sql,Max20Stop5,20,2-5-6-3-0-1-7-4-8-,15.765,628.03,656.633
16a.sql,Max20Stop5,20,5-3-1-0-6-4-2-7-,13.295,2545.53,2566.3
11c.sql,Max20Stop5,20,7-4-0-1-6-3-5-2-,14.954,377.593,397.158
10a.sql,Max20Stop5,20,1-5-0-4-2-3-6-,11.297,976.064,996.5
11a.sql,Max20Stop5,20,3-6-7-5-2-4-0-1-,14.741,154.205,169.752
5c.sql,Max20Stop5,20,1-3-2-4-0-,9.113,28681.6,28693.2
29b.sql,Max20Stop5,20,11-5-4-0-13-15-10-6-14-8-1-2-7-12-9-3-16-,39.273,25621.3,25678.4
8a.sql,Max20Stop5,20,0-4-1-5-3-2-6-,12.853,626.355,645.601
12a.sql,Max20Stop5,20,7-4-0-1-5-2-6-3-,14.786,27911.9,27928.3
14c.sql,Max20Stop5,20,5-6-2-4-0-1-7-3-,16.171,28903.9,28923.4
19a.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,20.345,28493.8,28521.3
16c.sql,Max20Stop5,20,4-5-3-1-0-6-2-7-,13.686,7099.3,7119.04
4b.sql,Max20Stop5,20,2-3-0-1-4-,7.602,95.057,103.516
33a.sql,Max20Stop5,20,13-11-9-2-7-0-6-12-4-5-10-3-8-1-,29.006,458.137,496.129
3a.sql,Max20Stop5,20,0-2-3-1-,7.6,28056.6,28065.9
1b.sql,Max20Stop5,20,3-1-4-2-0-,7.264,98.385,105.733
18a.sql,Max20Stop5,20,5-0-6-3-1-4-2-,12.297,29247.3,29315.4
15b.sql,Max20Stop5,20,5-1-0-2-6-3-7-4-8-,20.603,25642,25670.4
23c.sql,Max20Stop5,20,5-9-7-3-2-8-4-0-1-10-6-,21.656,30774.3,30824.7
26b.sql,Max20Stop5,20,9-0-1-2-4-3-10-8-5-6-11-7-,25.916,22780.2,22816
19c.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,20.204,28773,28803.6
17f.sql,Max20Stop5,20,5-0-6-3-1-4-2-,10.676,36620.9,36644.1
27c.sql,Max20Stop5,20,9-7-3-4-8-0-1-2-5-10-6-11-,26.306,29612.2,29650.5
6c.sql,Max20Stop5,20,1-2-4-0-3-,7.901,289.685,297.726
28a.sql,Max20Stop5,20,6-11-9-3-4-10-5-12-7-0-1-2-13-8-,38.429,29067.5,29117
32a.sql,Max20Stop5,20,5-3-1-4-2-0-,8.968,391.613,406.778
11d.sql,Max20Stop5,20,1-4-6-3-0-5-2-7-,14.591,627.291,648.473
19d.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,18.051,4618.48,4658.26
4c.sql,Max20Stop5,20,2-4-3-1-0-,7.497,565.086,574.658
26a.sql,Max20Stop5,20,9-0-1-2-4-3-10-8-5-6-11-7-,25.579,22984,23022.9
10c.sql,Max20Stop5,20,1-5-0-4-3-2-6-,11.717,977.438,1001.52
5b.sql,Max20Stop5,20,4-3-2-0-1-,8.295,27896.7,27906.2
9b.sql,Max20Stop5,20,4-7-2-0-1-5-6-3-,14.916,846.175,868.568
10b.sql,Max20Stop5,20,1-5-0-4-2-3-6-,12.001,908.342,929.455
6a.sql,Max20Stop5,20,1-2-4-0-3-,7.709,322.894,331.572
30a.sql,Max20Stop5,20,4-7-0-1-2-3-10-8-5-9-6-11-,27.757,28990,29030.9
23b.sql,Max20Stop5,20,4-8-0-1-7-3-2-9-5-10-6-,22.225,25034.5,25065.4
31a.sql,Max20Stop5,20,7-0-9-6-2-5-1-3-8-4-10-,25.82,29169.5,29212.1
8b.sql,Max20Stop5,20,4-0-1-5-3-2-6-,13.626,525.995,541.097
2d.sql,Max20Stop5,20,2-0-4-3-1-,6.65,936.724,947.932
15a.sql,Max20Stop5,20,5-1-0-2-6-3-7-4-8-,16.816,24894.1,24914.5
15c.sql,Max20Stop5,20,2-5-6-3-0-1-7-4-8-,16.084,27902.1,27924.9
33c.sql,Max20Stop5,20,10-3-8-1-11-9-2-7-6-12-4-0-13-5-,30.55,456.604,493.087
2c.sql,Max20Stop5,20,1-3-2-4-0-,7.452,279.05,290.584
21a.sql,Max20Stop5,20,1-4-6-2-0-5-7-3-8-,19.855,28356,28379.7
17a.sql,Max20Stop5,20,5-0-6-3-1-4-2-,11.099,11309.8,11328.6
13c.sql,Max20Stop5,20,8-6-3-7-2-5-1-0-4-,15.547,222.78,239.86
31b.sql,Max20Stop5,20,9-0-6-2-5-1-7-3-8-4-10-,26.501,28862.4,28896.7
20c.sql,Max20Stop5,20,0-2-1-4-3-8-7-5-9-6-,19.9,1772.86,1805.09
7b.sql,Max20Stop5,20,7-4-1-0-5-6-2-3-,15.143,658.267,674.673
21c.sql,Max20Stop5,20,1-4-6-2-0-5-7-3-8-,19.24,28570,28594.1
7c.sql,Max20Stop5,20,3-4-7-1-5-0-6-2-,19.545,16684.9,16717.4
25b.sql,Max20Stop5,20,6-0-7-4-1-5-2-3-8-,22.027,30546.9,30579.1
9d.sql,Max20Stop5,20,4-7-2-0-1-5-6-3-,14.519,2423.75,2455.2
28c.sql,Max20Stop5,20,7-12-11-6-10-5-9-3-4-0-1-2-13-8-,36.512,28730.7,28771.7
14a.sql,Max20Stop5,20,5-6-2-4-0-1-7-3-,15.649,28721,28738.7
25a.sql,Max20Stop5,20,8-0-7-4-1-5-2-6-3-,18.649,29027.5,29061
12c.sql,Max20Stop5,20,7-4-0-1-5-2-6-3-,15.027,28016.9,28035
16d.sql,Max20Stop5,20,5-3-1-0-6-4-2-7-,13.01,2687.13,2709.11
20a.sql,Max20Stop5,20,0-2-1-4-3-8-7-5-9-6-,19.469,1295.44,1329.84
6e.sql,Max20Stop5,20,1-2-0-4-3-,7.566,337.305,347.896
3c.sql,Max20Stop5,20,0-2-3-1-,6.9,28421.5,28431.6
8c.sql,Max20Stop5,20,1-4-0-3-2-5-6-,10.644,12346,12367.2
11b.sql,Max20Stop5,20,5-6-3-4-0-1-2-7-,15.388,145.051,162.246
21b.sql,Max20Stop5,20,4-5-0-1-6-2-7-3-8-,17.129,28223.5,28248.9
19b.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,19.248,28297.8,28321.2
24a.sql,Max20Stop5,20,2-1-0-6-3-7-4-8-5-9-10-11-,25.36,30242.9,30279.9
1a.sql,Max20Stop5,20,2-3-0-1-4-,8.506,285.036,297.838
23a.sql,Max20Stop5,20,9-7-3-2-8-4-0-1-5-10-6-,21.319,29612.2,29649.7
29c.sql,Max20Stop5,20,16-10-6-11-7-5-4-0-13-15-12-9-14-8-1-2-3-,41.098,29471.3,29522.5
22a.sql,Max20Stop5,20,0-6-7-2-1-8-3-9-4-10-5-,26.041,28642,28672.5
26c.sql,Max20Stop5,20,1-0-4-3-10-2-8-5-9-6-11-7-,25.998,2089.94,2122.3
27a.sql,Max20Stop5,20,11-10-6-8-9-5-7-3-4-0-1-2-,25.646,27941.8,27969.5
17c.sql,Max20Stop5,20,4-2-0-5-3-1-6-,10.09,682.478,694.072
30b.sql,Max20Stop5,20,6-9-8-5-7-4-3-10-0-1-2-11-,26.262,28720.4,28749.8
3b.sql,Max20Stop5,12,3-2-1-0-,3.839,27725.2,27730.6
18b.sql,Max20Stop5,20,5-0-6-3-1-4-2-,13.519,28545.4,28560.4
33b.sql,Max20Stop5,20,9-2-7-0-11-10-3-8-1-6-13-5-12-4-,28.63,463.098,500.003
1c.sql,Max20Stop5,20,0-2-4-3-1-,7.927,128.128,137.315
31c.sql,Max20Stop5,20,5-1-0-9-6-2-7-3-8-4-10-,26.555,29820.4,29862.8
28b.sql,Max20Stop5,20,10-5-9-3-4-11-6-12-7-0-1-2-13-8-,31.887,28068.6,28104.4
7a.sql,Max20Stop5,20,7-4-1-0-5-6-2-3-,15.002,1270.25,1287.17
4a.sql,Max20Stop5,20,0-2-4-3-1-,7.232,330.402,338.265
16b.sql,Max20Stop5,20,5-3-1-0-6-4-2-7-,12.422,2877.79,2898.64
18c.sql,Max20Stop5,20,5-0-6-3-1-4-2-,14.987,29393.8,29412.7
20b.sql,Max20Stop5,20,0-2-1-4-3-8-7-5-9-6-,19.75,1097.26,1124.02
9a.sql,Max20Stop5,20,4-7-2-0-1-5-6-3-,15.627,1151.23,1172.96
22c.sql,Max20Stop5,20,9-8-3-7-2-6-0-1-4-10-5-,25.855,31182.5,31213.5
22d.sql,Max20Stop5,20,2-7-8-3-6-0-1-9-4-10-5-,24.923,29746.1,29778.8
2b.sql,Max20Stop5,20,1-3-4-2-0-,7.168,269.575,280.354
8d.sql,Max20Stop5,20,0-4-1-5-3-2-6-,10.369,4604.62,4621.11
32b.sql,Max20Stop5,20,5-3-4-1-2-0-,9.024,376.108,388.863
9c.sql,Max20Stop5,20,6-2-4-3-0-1-5-7-,14.661,1057.11,1081.16
12b.sql,Max20Stop5,20,1-4-6-3-0-5-2-7-,14.595,27702.4,27718
17b.sql,Max20Stop5,20,5-0-6-3-1-4-2-,10.418,2374.35,2390.27
1d.sql,Max20Stop5,20,1-3-4-2-0-,6.996,93.233,100.317
27b.sql,Max20Stop5,20,11-10-6-8-9-5-7-3-4-0-1-2-,24.551,27943.9,27973.8
13a.sql,Max20Stop5,20,8-6-3-7-2-5-1-0-4-,14.761,30119.2,30141.2
25c.sql,Max20Stop5,20,8-0-7-4-1-5-2-6-3-,20.938,30122.4,30155.6
6b.sql,Max20Stop5,20,1-2-4-0-3-,9.399,308.159,317.708
2a.sql,Max20Stop5,20,0-2-4-3-1-,6.857,439.3,451.465
13d.sql,Max20Stop5,20,5-6-3-1-0-7-2-8-4-,15.4,2581.15,2604.37
29a.sql,Max20Stop5,20,7-11-5-4-0-13-15-10-6-14-8-1-2-12-9-3-16-,39.403,28858.5,28909.7
14b.sql,Max20Stop5,20,5-6-2-4-0-1-7-3-,17.04,28480.5,28498
30c.sql,Max20Stop5,20,5-8-3-10-7-4-0-1-2-9-6-11-,38.163,30866.1,30919.1
6f.sql,Max20Stop5,20,1-2-4-0-3-,9.353,2009.31,2028.46
22b.sql,Max20Stop5,20,9-8-3-7-2-6-0-1-4-10-5-,25.092,30041,30074
24b.sql,Max20Stop5,20,4-7-2-0-1-9-10-6-3-8-5-11-,26.541,29123.7,29163.5
6d.sql,Max20Stop5,20,1-2-4-0-3-,9.205,1854.79,1866.08
17d.sql,Max20Stop5,20,5-0-6-3-1-4-2-,10.024,856.335,873.197
13b.sql,Max20Stop5,20,2-7-8-4-5-1-0-6-3-,14.877,210.534,226.016
17e.sql,Max20Stop5,20,3-4-2-0-5-1-6-,9.462,5440.35,5457.12
5a.sql,Max20Stop5,20,3-1-4-2-0-,9.174,28159.1,28170
15d.sql,Max20Stop5,20,4-7-5-2-1-0-6-3-8-,15.887,4811.21,4920.56
16a.sql,Max20Stop5,20,6-0-1-5-3-4-2-7-,22.174,49072.3,49108.6
11c.sql,Max20Stop5,20,6-3-5-2-4-0-1-7-,24.916,300.649,330.916
10a.sql,Max20Stop5,20,0-1-6-4-2-3-5-,18.301,1026.97,1054.59
11a.sql,Max20Stop5,20,5-6-3-4-0-1-2-7-,23.661,205.505,232.525
5c.sql,Max20Stop5,20,1-3-2-4-0-,15.025,30562.9,30582.1
29b.sql,Max20Stop5,20,9-12-10-6-11-7-5-4-0-13-15-14-8-1-2-3-16-,48.775,25967.6,26021.6
8a.sql,Max20Stop5,20,1-4-0-3-2-5-6-,16.075,602.151,623.407
12a.sql,Max20Stop5,20,7-4-0-1-5-2-6-3-,18.42,28503.4,28523.8
14c.sql,Max20Stop5,20,6-2-4-0-5-1-7-3-,20.115,29932.8,29956.2
19a.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,22.683,29449.9,29477.6
16c.sql,Max20Stop5,20,4-5-3-1-0-6-2-7-,15.211,7178.64,7202.63
4b.sql,Max20Stop5,20,3-4-1-2-0-,8.881,112.846,122.79
33a.sql,Max20Stop5,20,7-9-2-0-11-10-3-8-1-6-13-5-12-4-,32.03,586.45,628.912
3a.sql,Max20Stop5,20,1-3-2-0-,9.182,29008.5,29024.7
1b.sql,Max20Stop5,20,4-3-2-1-0-,8.22,410.618,420.641
18a.sql,Max20Stop5,20,5-0-6-3-1-4-2-,13.476,29235.2,29296.5
15b.sql,Max20Stop5,20,4-7-5-2-1-0-6-3-8-,20.929,25933.5,25956.6
23c.sql,Max20Stop5,20,4-8-0-1-7-3-2-9-5-10-6-,23.422,28436.4,28469.9
26b.sql,Max20Stop5,20,5-8-0-1-2-4-3-10-9-6-11-7-,25.916,810.115,845.603
19c.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,19.764,29062.6,29089.4
17f.sql,Max20Stop5,20,4-2-0-5-3-1-6-,10.936,987.014,1003.18
27c.sql,Max20Stop5,20,8-0-1-2-7-3-4-9-5-10-6-11-,26.782,28631,28666.9
6c.sql,Max20Stop5,20,3-0-4-2-1-,8.125,372.112,385.833
28a.sql,Max20Stop5,20,1-0-9-3-4-2-10-5-11-6-12-7-13-8-,32.756,28878.8,28920.6
32a.sql,Max20Stop5,20,1-3-4-5-2-0-,9.041,360.991,373.22
11d.sql,Max20Stop5,20,5-6-3-4-0-1-2-7-,14.726,582.129,602.038
19d.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,18.477,4593.46,4631.03
4c.sql,Max20Stop5,20,0-2-4-3-1-,7.721,516.17,525.022
26a.sql,Max20Stop5,20,3-4-8-5-0-1-2-9-6-10-11-7-,26.033,1167.11,1205.76
10c.sql,Max20Stop5,20,4-2-1-0-5-3-6-,11.746,1069.79,1090.04
5b.sql,Max20Stop5,20,1-3-2-4-0-,8.303,27912.2,27921.6
9b.sql,Max20Stop5,20,4-7-2-0-1-5-6-3-,14.883,832.174,852.662
10b.sql,Max20Stop5,20,1-5-0-4-2-3-6-,12.045,894.86,913.872
6a.sql,Max20Stop5,20,1-2-4-0-3-,7.856,330.803,339.62
30a.sql,Max20Stop5,20,7-0-1-2-3-10-4-8-5-9-6-11-,28.278,28843.8,28882.4
23b.sql,Max20Stop5,20,1-0-8-4-7-3-2-9-5-10-6-,22.415,24901.2,24932.2
31a.sql,Max20Stop5,20,6-5-1-0-9-2-7-3-8-4-10-,25.857,29017.1,29058.1
8b.sql,Max20Stop5,20,4-0-1-5-3-2-6-,13.846,527.168,542.491
2d.sql,Max20Stop5,20,4-3-2-0-1-,6.71,1047.02,1059.21
15a.sql,Max20Stop5,20,5-1-0-2-6-3-7-4-8-,16.3,24871.1,24895.6
15c.sql,Max20Stop5,20,1-5-6-3-0-2-7-4-8-,16.209,27842.9,27868
33c.sql,Max20Stop5,20,6-11-7-9-2-10-3-8-1-12-4-0-13-5-,30.387,474.664,515.661
2c.sql,Max20Stop5,20,3-1-4-2-0-,7.47,270.305,284.17
21a.sql,Max20Stop5,20,1-4-6-2-0-5-7-3-8-,19.363,28373.8,28396.8
17a.sql,Max20Stop5,20,5-0-6-3-1-4-2-,11.182,11356.6,11377.7
13c.sql,Max20Stop5,20,8-6-3-7-2-5-1-0-4-,15.535,241.325,260.786
31b.sql,Max20Stop5,20,6-5-1-0-9-2-7-3-8-4-10-,26.198,29230.8,29265.9
20c.sql,Max20Stop5,20,0-2-1-4-3-8-7-5-9-6-,19.235,1786.3,1819.06
7b.sql,Max20Stop5,20,2-6-1-4-3-7-5-0-,14.701,310.303,326.883
21c.sql,Max20Stop5,20,3-7-4-0-1-5-6-2-8-,18.325,28510.2,28536.6
7c.sql,Max20Stop5,20,2-6-0-1-4-3-7-5-,18.637,16898.1,16929.8
25b.sql,Max20Stop5,20,6-0-7-4-1-5-2-3-8-,22.479,29399.4,29432.2
9d.sql,Max20Stop5,20,4-7-2-0-1-5-6-3-,14.631,2415.63,2446.89
28c.sql,Max20Stop5,20,8-13-12-7-10-5-11-6-9-3-4-0-1-2-,35.118,28646.8,28686.5
14a.sql,Max20Stop5,20,5-6-2-4-0-1-7-3-,16.039,28675.9,28693.8
25a.sql,Max20Stop5,20,8-0-7-4-1-5-2-6-3-,19.627,28936.9,28971.3
12c.sql,Max20Stop5,20,5-6-3-4-0-1-2-7-,15.159,28032,28052.2
16d.sql,Max20Stop5,20,5-3-1-0-6-4-2-7-,13.05,2680.75,2701.17
20a.sql,Max20Stop5,20,0-2-1-4-3-8-7-5-9-6-,19.536,1280.35,1314.14
6e.sql,Max20Stop5,20,3-0-2-4-1-,7.565,442.616,457.984
3c.sql,Max20Stop5,20,3-1-2-0-,7.049,29124.4,29139
8c.sql,Max20Stop5,20,4-0-1-5-3-2-6-,10.853,3061.22,3082.57
11b.sql,Max20Stop5,20,5-6-3-4-0-1-2-7-,15.737,152.269,169.88
21b.sql,Max20Stop5,20,1-4-6-2-0-5-7-3-8-,17.652,27928.3,27951.1
19b.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,19.528,28301,28324.6
24a.sql,Max20Stop5,20,10-2-1-0-6-3-7-4-8-5-9-11-,25.02,29170,29208.4
1a.sql,Max20Stop5,20,1-3-4-2-0-,8.412,135.503,144.021
23a.sql,Max20Stop5,20,6-10-9-5-8-4-7-3-2-0-1-,21.688,27755,27783
29c.sql,Max20Stop5,20,3-1-5-4-0-13-14-8-15-2-10-6-11-7-12-9-16-,40.929,29037.3,29096
22a.sql,Max20Stop5,20,8-6-0-1-7-2-3-9-4-10-5-,25.504,28693.2,28728.7
26c.sql,Max20Stop5,20,5-8-0-1-2-4-3-10-9-6-11-7-,26.507,1984.92,2022.88
27a.sql,Max20Stop5,20,5-9-7-3-4-8-0-1-2-10-6-11-,25.926,27822.8,27852.3
17c.sql,Max20Stop5,20,5-0-6-3-1-4-2-,10.592,560.813,580.717
30b.sql,Max20Stop5,20,7-0-1-2-3-10-4-8-5-9-6-11-,28.326,29166.6,29204.8
3b.sql,Max20Stop5,20,0-2-3-1-,6.006,27700.8,27707.9
18b.sql,Max20Stop5,20,5-0-6-3-1-4-2-,13.601,28571.5,28586.7
33b.sql,Max20Stop5,20,5-13-10-3-11-9-2-7-0-6-12-4-8-1-,28.783,437.284,475.517
1c.sql,Max20Stop5,20,1-3-4-2-0-,7.802,92.415,100.29
31c.sql,Max20Stop5,20,1-5-6-2-0-9-7-3-8-4-10-,26.538,29774.7,29816.1
28b.sql,Max20Stop5,20,11-9-3-4-10-5-6-12-7-0-1-2-13-8-,33.463,28077.3,28114.7
7a.sql,Max20Stop5,20,6-0-2-5-1-4-3-7-,14.986,360.031,376.993
4a.sql,Max20Stop5,20,2-0-4-3-1-,7.468,342.649,350.757
16b.sql,Max20Stop5,20,4-5-3-1-0-6-2-7-,12.384,7339.59,7357.32
18c.sql,Max20Stop5,20,5-0-6-3-1-4-2-,15.086,29377.6,29396.6
20b.sql,Max20Stop5,20,0-2-1-4-3-8-7-5-9-6-,19.774,1113.85,1140.72
9a.sql,Max20Stop5,20,4-7-2-0-1-5-6-3-,15.551,1147.29,1168.9
22c.sql,Max20Stop5,20,9-8-3-7-2-6-0-1-4-10-5-,26.322,31213.4,31244.9
22d.sql,Max20Stop5,20,8-6-0-1-7-2-3-9-4-10-5-,25.19,30355,30392.4
2b.sql,Max20Stop5,20,3-1-4-2-0-,7.276,292.41,305.822
8d.sql,Max20Stop5,20,1-4-0-3-2-5-6-,10.6,11487.1,11506.8
32b.sql,Max20Stop5,20,0-2-4-3-5-1-,9.052,336.834,353.055
9c.sql,Max20Stop5,20,4-7-2-0-1-5-6-3-,15.486,2165.61,2194.84
12b.sql,Max20Stop5,20,6-3-5-2-4-0-1-7-,15.265,27704.6,27721.2
17b.sql,Max20Stop5,20,5-0-6-3-1-4-2-,10.799,2384.06,2402.31
1d.sql,Max20Stop5,20,1-3-4-2-0-,7.098,93.831,101.021
27b.sql,Max20Stop5,20,10-9-5-8-7-3-4-0-1-2-6-11-,24.744,27837.9,27864.1
13a.sql,Max20Stop5,20,8-6-3-7-2-5-1-0-4-,14.866,30013.3,30033.7
25c.sql,Max20Stop5,20,8-0-7-4-1-5-2-6-3-,21.065,29976.9,30008.5
6b.sql,Max20Stop5,20,1-2-4-0-3-,9.462,303.688,313.297
2a.sql,Max20Stop5,20,1-3-2-4-0-,6.81,294.322,306.681
13d.sql,Max20Stop5,20,4-8-6-3-7-2-5-1-0-,15.317,1712.44,1730.14
29a.sql,Max20Stop5,20,7-11-5-4-0-13-15-10-6-14-8-1-2-12-9-3-16-,39.331,28826.9,28876.2
14b.sql,Max20Stop5,20,3-7-5-1-4-0-6-2-,16.72,28459.9,28481.8
30c.sql,Max20Stop5,20,7-0-1-2-3-10-4-8-5-9-6-11-,36.505,30764.1,30816.6
6f.sql,Max20Stop5,20,1-2-4-0-3-,9.325,2012.37,2031.43
22b.sql,Max20Stop5,20,4-9-8-3-7-2-6-0-1-10-5-,25.321,28414.7,28444.4
24b.sql,Max20Stop5,20,3-6-7-4-2-0-1-9-10-8-5-11-,26.336,28905,28942.4
6d.sql,Max20Stop5,20,1-2-4-0-3-,9.465,1798.1,1809.58
17d.sql,Max20Stop5,20,5-0-6-3-1-4-2-,10.008,873.356,892.312
13b.sql,Max20Stop5,20,8-6-3-7-2-5-1-0-4-,15.466,277.539,294.571
17e.sql,Max20Stop5,20,4-2-0-5-3-1-6-,9.692,1939.28,1958.4
5a.sql,Max20Stop5,20,1-3-2-4-0-,9.296,28136.3,28147.2
15d.sql,Max20Stop5,20,5-1-0-2-6-3-7-4-8-,15.95,658.322,683.783
16a.sql,Max20Stop5,20,5-3-1-0-6-4-2-7-,13.83,2553.47,2574.69
11c.sql,Max20Stop5,20,1-4-6-3-0-5-2-7-,15.216,333.538,353.749
10a.sql,Max20Stop5,20,1-5-0-4-2-3-6-,11.812,976.209,997.21
11a.sql,Max20Stop5,20,7-4-0-1-6-3-5-2-,15.034,211.057,227.501
5c.sql,Max20Stop5,20,4-3-2-0-1-,9.217,28579.1,28590.7
29b.sql,Max20Stop5,20,7-11-5-4-0-13-15-10-6-14-8-1-2-12-9-3-16-,37.176,26019.7,26070
8a.sql,Max20Stop5,20,4-1-5-3-2-6-0-,12.9,623.06,643.234
12a.sql,Max20Stop5,20,1-4-6-3-0-5-2-7-,14.902,27749.3,27765.6
14c.sql,Max20Stop5,20,3-7-5-1-4-0-6-2-,15.877,28921.8,28944.2
19a.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,19.792,28524,28549.7
16c.sql,Max20Stop5,20,5-3-1-0-6-4-2-7-,13.245,2698.84,2718.01
4b.sql,Max20Stop5,20,2-4-3-1-0-,7.328,86.836,94.258
33a.sql,Max20Stop5,20,11-7-9-2-10-3-8-1-6-12-4-0-13-5-,29.138,496.18,534.998
