query,optimizer,loop,join_order,prep_time,exec_time,total_time
25b.sql,SkinnerDB,20,3-6-0-7-4-1-5-2-8-,23.117,29075.2,29103.2
9d.sql,SkinnerDB,20,6-2-4-3-0-1-5-7-,14.358,1470.64,1498.63
28c.sql,SkinnerDB,20,12-11-6-10-5-9-3-4-7-0-1-2-13-8-,35.665,31674.7,31718.5
14a.sql,SkinnerDB,20,3-7-5-1-4-0-6-2-,16.468,28770.2,28792.7
25a.sql,SkinnerDB,20,6-0-7-4-1-5-2-3-8-,19.264,29442.8,29475.6
12c.sql,SkinnerDB,20,7-4-0-1-5-2-6-3-,15.102,28230.6,28248.5
16d.sql,SkinnerDB,20,5-3-1-0-6-4-2-7-,13.172,2758.04,2779.27
20a.sql,SkinnerDB,20,0-4-3-8-1-2-7-5-9-6-,19.601,1268.24,1301.47
6e.sql,SkinnerDB,20,0-4-3-2-1-,7.448,1907.56,1921.55
3c.sql,SkinnerDB,20,0-2-3-1-,6.853,28579.1,28588.9
8c.sql,SkinnerDB,20,1-4-0-3-2-5-6-,10.509,12332.6,12352.7
11b.sql,SkinnerDB,20,5-6-3-4-0-1-2-7-,15.708,151.827,169.326
21b.sql,SkinnerDB,20,5-7-3-4-0-1-6-2-8-,17.285,28289.4,28314.1
19b.sql,SkinnerDB,20,0-2-5-3-1-6-4-8-9-7-,19.108,28573.3,28596.4
24a.sql,SkinnerDB,20,3-6-7-4-2-0-1-9-10-8-5-11-,25.091,29352.6,29390.3
1a.sql,SkinnerDB,20,0-2-3-1-4-,8.49,310.994,325.787
23a.sql,SkinnerDB,20,4-8-0-1-7-3-2-9-5-10-6-,21.329,27971.5,28002.7
29c.sql,SkinnerDB,20,16-10-6-11-7-5-4-0-13-15-12-9-14-8-1-2-3-,39.301,29749.3,29804.7
22a.sql,SkinnerDB,20,2-7-8-3-6-0-1-9-4-10-5-,26.201,28676.4,28710.1
26c.sql,SkinnerDB,20,3-4-8-5-0-1-2-9-6-10-11-7-,26.029,2472.94,2509.59
27a.sql,SkinnerDB,20,9-7-3-4-8-0-1-2-5-10-6-11-,23.854,28779.3,28811.7
17c.sql,SkinnerDB,20,1-3-6-0-5-4-2-,10.838,11667.3,11687.2
30b.sql,SkinnerDB,20,3-7-4-0-1-2-8-5-9-6-10-11-,29.484,29114.6,29155.9
3b.sql,SkinnerDB,20,0-2-3-1-,6.227,27812,27819.2
18b.sql,SkinnerDB,20,1-3-6-0-5-4-2-,13.705,28833.8,28849
33b.sql,SkinnerDB,20,10-3-8-1-11-9-2-7-6-12-4-0-13-5-,28.532,449.093,486.295
1c.sql,SkinnerDB,20,0-2-3-1-4-,8.054,141.582,151.756
31c.sql,SkinnerDB,20,2-6-5-1-0-9-7-3-8-4-10-,26.238,30154.9,30199.4
28b.sql,SkinnerDB,20,11-9-3-4-10-5-6-12-7-0-1-2-13-8-,33.943,28264.8,28302.5
7a.sql,SkinnerDB,20,2-6-1-4-3-7-5-0-,15.175,368.703,386.455
4a.sql,SkinnerDB,20,0-2-3-1-4-,7.629,185.341,194.939
16b.sql,SkinnerDB,20,4-5-3-1-0-6-2-7-,12.24,7256.47,7275.92
18c.sql,SkinnerDB,20,1-3-6-0-5-4-2-,15.521,29747.7,29767.4
20b.sql,SkinnerDB,20,0-4-3-8-1-2-7-5-9-6-,20.342,1057.8,1084.59
9a.sql,SkinnerDB,20,4-7-2-0-1-5-6-3-,15.5,1159.86,1181.37
22c.sql,SkinnerDB,20,3-8-6-0-1-7-2-9-4-10-5-,26.152,29118.4,29152
22d.sql,SkinnerDB,20,8-6-0-1-7-2-3-9-4-10-5-,25.243,30547.4,30585.9
2b.sql,SkinnerDB,20,0-2-3-1-4-,7.196,256.771,269.486
8d.sql,SkinnerDB,20,1-4-0-3-2-5-6-,11.13,11565.2,11586.8
32b.sql,SkinnerDB,20,5-3-4-1-2-0-,9.224,392.671,406.577
9c.sql,SkinnerDB,20,4-7-2-0-1-5-6-3-,15.061,2229.47,2259.1
12b.sql,SkinnerDB,20,7-4-0-1-5-2-6-3-,14.936,27857.4,27873.3
17b.sql,SkinnerDB,20,1-3-6-0-5-4-2-,10.534,13760.1,13779.8
1d.sql,SkinnerDB,20,0-2-3-1-4-,7.232,185.278,195.694
27b.sql,SkinnerDB,20,8-0-1-2-7-3-4-9-5-10-6-11-,24.826,28112.2,28143
13a.sql,SkinnerDB,20,8-6-3-7-2-5-1-0-4-,15.149,30297.6,30320
25c.sql,SkinnerDB,20,3-6-0-7-4-1-5-2-8-,21.338,29665.6,29695.1
6b.sql,SkinnerDB,20,0-3-4-2-1-,9.517,386.531,400.617
2a.sql,SkinnerDB,20,0-2-3-1-4-,6.881,258.717,270.45
13d.sql,SkinnerDB,20,8-6-3-7-2-5-1-0-4-,14.986,2671.08,2693.04
29a.sql,SkinnerDB,20,7-11-5-4-0-13-15-10-6-14-8-1-2-12-9-3-16-,39.237,29138.7,29188.9
14b.sql,SkinnerDB,20,3-7-5-1-4-0-6-2-,17.145,28602.8,28624.7
30c.sql,SkinnerDB,20,5-8-3-10-7-4-0-1-2-9-6-11-,38.016,31027.6,31079.1
6f.sql,SkinnerDB,20,0-3-4-2-1-,9.361,24408.9,24431
22b.sql,SkinnerDB,20,1-6-7-2-0-8-3-9-4-10-5-,25.067,29247.5,29281.1
24b.sql,SkinnerDB,20,8-6-3-7-4-2-0-1-9-10-5-11-,25.017,29418.6,29451.8
6d.sql,SkinnerDB,20,0-3-4-2-1-,9.632,457.419,474.529
17d.sql,SkinnerDB,20,1-3-6-0-5-4-2-,10.086,11969.9,11991.4
13b.sql,SkinnerDB,20,8-6-3-7-2-5-1-0-4-,15.801,308.998,329.369
17e.sql,SkinnerDB,20,6-3-1-0-5-4-2-,9.65,142719,142742
5a.sql,SkinnerDB,20,0-2-3-1-4-,9.6,121.355,132.461
15d.sql,SkinnerDB,20,2-5-6-3-0-1-7-4-8-,15.58,594.756,617.567
16a.sql,SkinnerDB,20,6-0-1-5-3-4-2-7-,12.78,35493,35510.9
11c.sql,SkinnerDB,20,5-6-3-4-0-1-2-7-,15.334,445.903,466.546
10a.sql,SkinnerDB,20,1-5-0-4-2-3-6-,11.881,952.786,969.958
11a.sql,SkinnerDB,20,3-6-7-5-2-4-0-1-,14.99,150.491,166.279
5c.sql,SkinnerDB,20,0-2-3-1-4-,9.244,28557,28568.5
29b.sql,SkinnerDB,20,16-10-6-11-7-5-4-0-13-15-12-9-14-8-1-2-3-,38.125,25977.6,26023.7
8a.sql,SkinnerDB,20,1-4-0-3-2-5-6-,12.802,623.181,642.518
12a.sql,SkinnerDB,20,7-4-0-1-5-2-6-3-,14.836,27914.3,27930.8
14c.sql,SkinnerDB,20,6-2-4-0-5-1-7-3-,16.431,28752.9,28771.6
19a.sql,SkinnerDB,20,0-2-5-3-1-6-4-8-9-7-,20.243,29001.7,29025.9
16c.sql,SkinnerDB,20,4-5-3-1-0-6-2-7-,13.572,7068.27,7087.74
4b.sql,SkinnerDB,20,0-2-3-1-4-,7.677,87.387,95.852
33a.sql,SkinnerDB,20,10-3-8-1-11-9-2-7-6-12-4-0-13-5-,28.963,453.705,491.299
3a.sql,SkinnerDB,20,0-2-3-1-,7.767,28244.4,28254
1b.sql,SkinnerDB,20,0-2-3-1-4-,7.425,162.914,173.246
18a.sql,SkinnerDB,20,1-3-6-0-5-4-2-,12.263,28791,28809.8
15b.sql,SkinnerDB,20,5-1-0-2-6-3-7-4-8-,16.942,25125.6,25148.8
23c.sql,SkinnerDB,20,5-9-7-3-2-8-4-0-1-10-6-,20.014,29701.6,29741
26b.sql,SkinnerDB,20,5-8-0-1-2-4-3-10-9-6-11-7-,25.378,786.716,816.262
19c.sql,SkinnerDB,20,0-2-5-3-1-6-4-8-9-7-,19.228,29512.7,29536.1
17f.sql,SkinnerDB,20,5-0-6-3-1-4-2-,10.451,37141.4,37155.3
27c.sql,SkinnerDB,20,8-0-1-2-7-3-4-9-5-10-6-11-,26.25,28603.7,28634.1
6c.sql,SkinnerDB,20,0-3-4-2-1-,7.961,342.711,351.782
28a.sql,SkinnerDB,20,11-9-3-4-10-5-6-12-7-0-1-2-13-8-,31.998,29533.1,29571.2
32a.sql,SkinnerDB,20,4-2-3-1-5-0-,9.088,538.979,553.908
11d.sql,SkinnerDB,20,5-6-3-4-0-1-2-7-,15.133,584.011,604.798
19d.sql,SkinnerDB,20,0-2-5-3-1-6-4-8-9-7-,18.716,10659.1,10691.5
4c.sql,SkinnerDB,20,0-2-3-1-4-,7.983,231.495,242.239
26a.sql,SkinnerDB,20,9-0-1-2-4-3-10-8-5-6-11-7-,25.45,23740.1,23774.9
10c.sql,SkinnerDB,20,1-5-0-4-3-2-6-,11.176,971.195,989.395
5b.sql,SkinnerDB,20,0-2-3-1-4-,7.948,100.566,109.227
9b.sql,SkinnerDB,20,6-2-4-3-0-1-5-7-,14.464,755.612,775.596
10b.sql,SkinnerDB,20,1-5-0-4-2-3-6-,11.53,897.897,914.201
6a.sql,SkinnerDB,20,0-4-3-2-1-,7.524,1172.81,1182.2
30a.sql,SkinnerDB,20,7-0-1-2-3-10-4-8-5-9-6-11-,27.806,28836.5,28870.2
23b.sql,SkinnerDB,20,1-0-8-4-7-3-2-9-5-10-6-,21.733,24817.7,24843.4
31a.sql,SkinnerDB,20,6-5-1-0-9-2-7-3-8-4-10-,25.393,29009.9,29048.4
8b.sql,SkinnerDB,20,1-4-0-3-2-5-6-,13.557,510.558,526.334
2d.sql,SkinnerDB,20,0-2-3-1-4-,6.795,442.755,453.299
15a.sql,SkinnerDB,20,4-7-5-2-1-0-6-3-8-,16.172,24912.5,24932.7
15c.sql,SkinnerDB,20,2-5-6-3-0-1-7-4-8-,16.332,28089.5,28114
33c.sql,SkinnerDB,20,8-10-3-1-11-9-2-7-6-12-4-0-13-5-,30.848,533.39,572.12
2c.sql,SkinnerDB,20,0-2-3-1-4-,7.215,169.205,180.201
21a.sql,SkinnerDB,20,8-6-2-5-7-3-4-0-1-,19.271,28225.2,28246.4
17a.sql,SkinnerDB,20,1-3-6-0-5-4-2-,10.904,20734.1,20752.6
13c.sql,SkinnerDB,20,8-6-3-7-2-5-1-0-4-,15.315,243.531,262.079
31b.sql,SkinnerDB,20,5-1-0-9-6-2-7-3-8-4-10-,25.909,28769.9,28805.6
20c.sql,SkinnerDB,20,0-4-3-8-1-2-7-5-9-6-,19.604,1868.54,1901.28
7b.sql,SkinnerDB,20,7-4-1-0-5-6-2-3-,14.931,652.386,668.509
21c.sql,SkinnerDB,20,3-7-4-0-1-5-6-2-8-,19.2,28653.5,28680
7c.sql,SkinnerDB,20,3-4-7-1-5-0-6-2-,19.872,16638.4,16669.1
25b.sql,SkinnerDB,20,3-6-0-7-4-1-5-2-8-,21.983,29067.6,29094.7
9d.sql,SkinnerDB,20,2-4-3-0-1-5-6-7-,14.446,1912.48,1940.45
28c.sql,SkinnerDB,20,7-12-11-6-10-5-9-3-4-0-1-2-13-8-,35.377,28663.4,28703.1
14a.sql,SkinnerDB,20,4-6-2-0-5-1-7-3-,16.554,29047.8,29071.2
25a.sql,SkinnerDB,20,8-0-7-4-1-5-2-6-3-,19.626,28820.5,28855
12c.sql,SkinnerDB,20,7-4-0-1-5-2-6-3-,15.034,28057.1,28075.1
16d.sql,SkinnerDB,20,4-5-3-1-0-6-2-7-,12.935,7542.58,7564.18
20a.sql,SkinnerDB,20,0-4-3-8-1-2-7-5-9-6-,19.518,1243.73,1277.24
6e.sql,SkinnerDB,20,0-3-4-2-1-,7.553,444.126,458.67
3c.sql,SkinnerDB,20,0-2-3-1-,6.924,28403.3,28413.4
8c.sql,SkinnerDB,20,1-4-0-3-2-5-6-,10.5,12349.9,12370.4
11b.sql,SkinnerDB,20,5-6-3-4-0-1-2-7-,15.263,145.944,162.935
21b.sql,SkinnerDB,20,3-7-4-0-1-5-6-2-8-,17.187,27991.2,28014.9
19b.sql,SkinnerDB,20,0-2-5-3-1-6-4-8-9-7-,19.096,28417,28440.5
24a.sql,SkinnerDB,20,3-6-7-4-2-0-1-9-10-8-5-11-,25.432,29204.9,29243.1
1a.sql,SkinnerDB,20,0-2-3-1-4-,8.468,301.929,317.117
23a.sql,SkinnerDB,20,4-8-0-1-7-3-2-9-5-10-6-,21.506,27815.2,27846.5
29c.sql,SkinnerDB,20,16-10-6-11-7-5-4-0-13-15-12-9-14-8-1-2-3-,40.288,29626.9,29683.8
22a.sql,SkinnerDB,20,3-8-6-0-1-7-2-9-4-10-5-,26.098,28471.7,28505.1
26c.sql,SkinnerDB,20,8-0-1-2-4-3-10-5-9-6-11-7-,26.056,2910.95,2945.78
27a.sql,SkinnerDB,20,2-0-7-3-4-1-8-9-5-10-6-11-,25.987,28022.2,28054.8
17c.sql,SkinnerDB,20,1-3-6-0-5-4-2-,10.734,11419.8,11437.9
30b.sql,SkinnerDB,20,4-7-0-1-2-3-10-8-5-9-6-11-,28.545,28833.7,28870.3
3b.sql,SkinnerDB,20,0-2-3-1-,6.271,27924,27931.3
18b.sql,SkinnerDB,20,5-0-6-3-1-4-2-,13.781,28744.1,28759.5
33b.sql,SkinnerDB,20,11-7-9-2-10-3-8-1-6-12-4-0-13-5-,29.125,485.673,526.701
1c.sql,SkinnerDB,20,0-2-3-1-4-,8.23,138.807,149.518
31c.sql,SkinnerDB,20,7-0-9-6-2-5-1-3-8-4-10-,26.903,30469.8,30515.4
28b.sql,SkinnerDB,20,11-9-3-4-10-5-6-12-7-0-1-2-13-8-,34.116,28245.4,28283.5
7a.sql,SkinnerDB,20,7-4-1-0-5-6-2-3-,15.381,1290.79,1308.23
4a.sql,SkinnerDB,20,0-2-3-1-4-,7.435,184.243,193.95
16b.sql,SkinnerDB,20,7-4-2-1-0-6-5-3-,12.223,138648,138668
18c.sql,SkinnerDB,20,1-3-6-0-5-4-2-,15.131,29680.9,29700.5
20b.sql,SkinnerDB,20,0-4-3-8-1-2-7-5-9-6-,20.424,1071.5,1098.86
9a.sql,SkinnerDB,20,7-4-2-0-1-5-6-3-,15.652,1159.08,1181.06
22c.sql,SkinnerDB,20,8-6-0-1-7-2-3-9-4-10-5-,26.495,29585.5,29621.6
22d.sql,SkinnerDB,20,2-7-8-3-6-0-1-9-4-10-5-,25.717,29869.1,29904.4
2b.sql,SkinnerDB,20,0-2-3-1-4-,7.159,255.303,267.343
8d.sql,SkinnerDB,20,1-4-0-3-2-5-6-,10.3,11464.3,11484.8
32b.sql,SkinnerDB,20,5-3-2-1-0-4-,8.839,264.663,278.286
9c.sql,SkinnerDB,20,4-7-2-0-1-5-6-3-,14.455,2234.98,2264.32
12b.sql,SkinnerDB,20,7-4-0-1-5-2-6-3-,14.846,27818.4,27834.3
17b.sql,SkinnerDB,20,1-3-6-0-5-4-2-,10.434,13739.1,13758.3
1d.sql,SkinnerDB,20,0-2-3-1-4-,7.259,186.766,197.138
27b.sql,SkinnerDB,20,8-0-1-2-7-3-4-9-5-10-6-11-,24.678,28201.8,28232.4
13a.sql,SkinnerDB,20,8-6-3-7-2-5-1-0-4-,15.143,30280.2,30302.5
25c.sql,SkinnerDB,20,3-6-0-7-4-1-5-2-8-,21.217,29639.2,29668.6
6b.sql,SkinnerDB,20,0-3-4-2-1-,9.587,390.652,404.7
2a.sql,SkinnerDB,20,0-2-3-1-4-,6.885,261.591,273.362
13d.sql,SkinnerDB,20,8-6-3-7-2-5-1-0-4-,15.067,2673.57,2695.6
29a.sql,SkinnerDB,20,7-11-5-4-0-13-15-10-6-14-8-1-2-12-9-3-16-,39.629,29049,29099.4
14b.sql,SkinnerDB,20,5-6-2-4-0-1-7-3-,16.896,28612.1,28629.5
30c.sql,SkinnerDB,20,5-8-3-10-7-4-0-1-2-9-6-11-,38.302,30957.3,31008.7
6f.sql,SkinnerDB,20,0-3-4-2-1-,9.615,24424.7,24447.6
22b.sql,SkinnerDB,20,1-6-7-2-0-8-3-9-4-10-5-,25.158,29151.1,29184.8
24b.sql,SkinnerDB,20,9-0-2-1-6-3-7-4-8-5-10-11-,24.835,29001.8,29039.5
6d.sql,SkinnerDB,20,0-4-3-2-1-,9.763,1910.55,1927.41
17d.sql,SkinnerDB,20,1-3-6-0-5-4-2-,10.15,11934,11954.2
13b.sql,SkinnerDB,20,5-6-3-1-0-7-2-8-4-,15.633,2419.17,2439.35
17e.sql,SkinnerDB,20,1-3-6-0-5-4-2-,9.848,147609,147634
5a.sql,SkinnerDB,20,0-2-3-1-4-,9.72,123.805,135.033
15d.sql,SkinnerDB,20,5-1-0-2-6-3-7-4-8-,15.87,627.379,652.895
16a.sql,SkinnerDB,20,7-4-2-1-0-6-5-3-,13.734,1251.55,1274.08
11c.sql,SkinnerDB,20,5-6-3-4-0-1-2-7-,15.298,465.087,487.64
10a.sql,SkinnerDB,20,1-5-0-4-2-3-6-,11.926,990.56,1011.1
11a.sql,SkinnerDB,20,7-4-0-1-6-3-5-2-,15.268,209.845,226.548
5c.sql,SkinnerDB,20,0-2-3-1-4-,9.284,28602.9,28615.1
29b.sql,SkinnerDB,20,7-11-5-4-0-13-15-10-6-14-8-1-2-12-9-3-16-,38.36,26050.7,26100.9
8a.sql,SkinnerDB,20,4-0-1-5-3-2-6-,12.38,613.217,630.095
12a.sql,SkinnerDB,20,7-4-0-1-5-2-6-3-,14.171,27834,27849.8
14c.sql,SkinnerDB,20,3-7-5-1-4-0-6-2-,15.769,29004.5,29025.9
19a.sql,SkinnerDB,20,0-2-5-3-1-6-4-8-9-7-,19.936,28933.9,28959.4
16c.sql,SkinnerDB,20,4-5-3-1-0-6-2-7-,13.299,7144.41,7165.32
4b.sql,SkinnerDB,20,0-2-3-1-4-,7.672,86.095,94.534
33a.sql,SkinnerDB,20,13-11-9-2-7-0-6-12-4-5-10-3-8-1-,28.773,452.538,489.808
3a.sql,SkinnerDB,20,0-2-3-1-,7.617,28123.7,28132.9
1b.sql,SkinnerDB,20,0-2-3-1-4-,7.409,162.984,173.046
18a.sql,SkinnerDB,20,1-3-6-0-5-4-2-,12.039,28680.6,28699.2
15b.sql,SkinnerDB,20,5-1-0-2-6-3-7-4-8-,17.105,25075.3,25098.6
23c.sql,SkinnerDB,20,2-7-3-0-1-8-4-9-5-10-6-,20.591,27900,27929.4
26b.sql,SkinnerDB,20,3-4-8-5-0-1-2-9-6-10-11-7-,24.585,956.214,990.146
19c.sql,SkinnerDB,20,0-2-5-3-1-6-4-8-9-7-,18.931,29490.5,29518.6
17f.sql,SkinnerDB,20,5-0-6-3-1-4-2-,10.251,37041.5,37062.3
27c.sql,SkinnerDB,20,3-7-4-0-1-2-8-9-5-10-6-11-,24.884,28571.5,28605.2
6c.sql,SkinnerDB,20,0-4-3-2-1-,7.677,378.956,391.354
28a.sql,SkinnerDB,20,7-12-11-6-10-5-9-3-4-0-1-2-13-8-,31.98,28674.7,28711.9
32a.sql,SkinnerDB,20,4-3-5-1-2-0-,8.837,379.115,392.791
11d.sql,SkinnerDB,20,6-3-5-2-4-0-1-7-,14.382,312.404,334.819
19d.sql,SkinnerDB,20,0-2-5-3-1-6-4-8-9-7-,18.456,10782.9,10825.6
4c.sql,SkinnerDB,20,0-2-3-1-4-,7.934,242.88,254.608
26a.sql,SkinnerDB,20,9-0-1-2-4-3-10-8-5-6-11-7-,25.196,23227.6,23265.6
10c.sql,SkinnerDB,20,1-5-0-4-3-2-6-,11.652,1018.85,1042.58
5b.sql,SkinnerDB,20,0-2-3-1-4-,8.44,104.132,113.333
9b.sql,SkinnerDB,20,6-2-4-3-0-1-5-7-,15.449,781.026,804.332
10b.sql,SkinnerDB,20,1-5-0-4-2-3-6-,12.049,929.319,950.095
6a.sql,SkinnerDB,20,0-3-4-2-1-,7.908,384.824,398.826
30a.sql,SkinnerDB,20,8-3-10-7-4-0-1-2-5-9-6-11-,27.514,29106.2,29149.7
23b.sql,SkinnerDB,20,5-9-7-3-2-8-4-0-1-10-6-,21.974,24956,24984
31a.sql,SkinnerDB,20,7-0-9-6-2-5-1-3-8-4-10-,25.598,29234.9,29276.4
8b.sql,SkinnerDB,20,1-4-0-3-2-5-6-,13.484,516.35,531.882
2d.sql,SkinnerDB,20,0-2-3-1-4-,6.718,448.454,459.04
15a.sql,SkinnerDB,20,5-1-0-2-6-3-7-4-8-,16.484,25023.1,25043.2
15c.sql,SkinnerDB,20,2-5-6-3-0-1-7-4-8-,15.915,27969.6,27991.4
33c.sql,SkinnerDB,20,5-13-10-3-11-9-2-7-0-6-12-4-8-1-,29.128,449.763,485.538
2c.sql,SkinnerDB,20,0-2-3-1-4-,6.824,164.593,174.619
21a.sql,SkinnerDB,20,2-6-7-3-5-4-0-1-8-,18.367,28220.4,28241
17a.sql,SkinnerDB,20,3-4-2-0-5-1-6-,11.034,4997.74,5010.79
13c.sql,SkinnerDB,20,5-6-3-1-0-7-2-8-4-,15.567,2317.54,2334.63
31b.sql,SkinnerDB,20,2-6-5-1-0-9-7-3-8-4-10-,26.154,29056.5,29090.5
20c.sql,SkinnerDB,20,0-4-3-8-1-2-7-5-9-6-,20.021,1852,1884.51
7b.sql,SkinnerDB,20,6-0-2-5-1-4-3-7-,15.348,325.471,342.516
21c.sql,SkinnerDB,20,3-7-4-0-1-5-6-2-8-,19.228,28486.7,28513.1
7c.sql,SkinnerDB,20,3-4-7-1-5-0-6-2-,19.36,16687.2,16719.6
25b.sql,SkinnerDB,20,3-6-0-7-4-1-5-2-8-,22.161,29158.8,29186.4
9d.sql,SkinnerDB,20,4-7-2-0-1-5-6-3-,14.472,2467.51,2498.31
28c.sql,SkinnerDB,20,11-9-3-4-10-5-6-12-7-0-1-2-13-8-,36.725,29726.4,29773.7
14a.sql,SkinnerDB,20,3-7-5-1-4-0-6-2-,16.904,28637,28659.2
25a.sql,SkinnerDB,20,3-6-0-7-4-1-5-2-8-,18.931,28608.6,28634.5
12c.sql,SkinnerDB,20,7-4-0-1-5-2-6-3-,15.102,28089.4,28107.4
16d.sql,SkinnerDB,20,4-5-3-1-0-6-2-7-,12.958,7287.45,7308.5
20a.sql,SkinnerDB,20,0-4-3-8-1-2-7-5-9-6-,19.515,1237.08,1269.81
6e.sql,SkinnerDB,20,0-3-4-2-1-,7.6,446.841,461.103
3c.sql,SkinnerDB,20,0-2-3-1-,7.012,28534.9,28544.8
8c.sql,SkinnerDB,20,1-4-0-3-2-5-6-,10.493,12403.1,12423.2
11b.sql,SkinnerDB,20,2-5-7-4-0-1-6-3-,15.471,136.903,154.131
21b.sql,SkinnerDB,20,3-7-4-0-1-5-6-2-8-,17.204,28095.7,28119.2
19b.sql,SkinnerDB,20,0-2-5-3-1-6-4-8-9-7-,19.134,28534.5,28557.5
24a.sql,SkinnerDB,20,6-3-2-0-1-9-10-7-4-8-5-11-,25.535,29032.6,29070.6
1a.sql,SkinnerDB,20,0-2-3-1-4-,8.522,300.999,315.821
23a.sql,SkinnerDB,20,2-7-3-0-1-8-4-9-5-10-6-,21.312,27843.2,27872.1
29c.sql,SkinnerDB,20,16-10-6-11-7-5-4-0-13-15-12-9-14-8-1-2-3-,39.552,29711.9,29768
22a.sql,SkinnerDB,20,2-7-8-3-6-0-1-9-4-10-5-,26.019,28516,28549.4
26c.sql,SkinnerDB,20,8-0-1-2-4-3-10-5-9-6-11-7-,25.856,2906.95,2943.3
27a.sql,SkinnerDB,20,10-9-5-8-7-3-4-0-1-2-6-11-,26.316,27957.7,27986.3
17c.sql,SkinnerDB,20,3-4-2-0-5-1-6-,10.654,4957.34,4972.99
30b.sql,SkinnerDB,20,4-7-0-1-2-3-10-8-5-9-6-11-,28.117,28955.4,28991.5
3b.sql,SkinnerDB,20,0-2-3-1-,6.992,27701.8,27709.8
18b.sql,SkinnerDB,20,5-0-6-3-1-4-2-,13.724,28587.6,28602.8
33b.sql,SkinnerDB,20,11-7-9-2-10-3-8-1-6-12-4-0-13-5-,28.546,489.597,526.328
1c.sql,SkinnerDB,20,0-2-3-1-4-,8.138,130.681,140.183
31c.sql,SkinnerDB,20,2-6-5-1-0-9-7-3-8-4-10-,26.615,30016.7,30059.8
28b.sql,SkinnerDB,20,12-11-6-10-5-9-3-4-7-0-1-2-13-8-,33.613,28430.2,28467.8
7a.sql,SkinnerDB,20,2-6-1-4-3-7-5-0-,14.274,367.5,384.518
4a.sql,SkinnerDB,20,0-2-3-1-4-,7.642,189.747,199.541
16b.sql,SkinnerDB,20,4-5-3-1-0-6-2-7-,11.729,7265.36,7282.34
18c.sql,SkinnerDB,20,1-3-6-0-5-4-2-,15.184,29633.1,29652.6
20b.sql,SkinnerDB,20,0-4-3-8-1-2-7-5-9-6-,20.291,1066.46,1093.43
9a.sql,SkinnerDB,20,4-7-2-0-1-5-6-3-,15.738,1148.56,1170.66
22c.sql,SkinnerDB,20,2-7-8-3-6-0-1-9-4-10-5-,26.079,29136.6,29170.1
22d.sql,SkinnerDB,20,8-6-0-1-7-2-3-9-4-10-5-,23.656,30425.4,30461.7
2b.sql,SkinnerDB,20,0-2-3-1-4-,7.222,257.615,270.239
8d.sql,SkinnerDB,20,1-4-0-3-2-5-6-,11.511,11416.8,11438.8
32b.sql,SkinnerDB,20,5-3-4-1-2-0-,9.157,390.493,404.516
9c.sql,SkinnerDB,20,2-4-3-0-1-5-6-7-,15.048,1521.5,1549.28
12b.sql,SkinnerDB,20,3-6-7-5-2-4-0-1-,14.933,27730,27747.4
17b.sql,SkinnerDB,20,1-3-6-0-5-4-2-,10.338,13942.6,13961.7
1d.sql,SkinnerDB,20,0-2-3-1-4-,7.102,195.501,205.425
27b.sql,SkinnerDB,20,9-7-3-4-8-0-1-2-5-10-6-11-,24.439,28564.9,28597.4
13a.sql,SkinnerDB,20,8-6-3-7-2-5-1-0-4-,15.77,30324.3,30347.3
25c.sql,SkinnerDB,20,8-0-7-4-1-5-2-6-3-,21.347,30048.7,30082.2
6b.sql,SkinnerDB,20,0-3-4-2-1-,9.746,381.471,395.601
2a.sql,SkinnerDB,20,0-2-3-1-4-,7.101,248.77,259.382
13d.sql,SkinnerDB,20,8-6-3-7-2-5-1-0-4-,15.02,2652.01,2672.57
29a.sql,SkinnerDB,20,7-11-5-4-0-13-15-10-6-14-8-1-2-12-9-3-16-,39.317,28763.9,28812.9
14b.sql,SkinnerDB,20,1-5-7-3-4-0-6-2-,16.818,28559.5,28581
30c.sql,SkinnerDB,20,5-8-3-10-7-4-0-1-2-9-6-11-,38.123,30945.8,30997.3
6f.sql,SkinnerDB,20,0-3-4-2-1-,9.492,23622.9,23645.2
22b.sql,SkinnerDB,20,1-6-7-2-0-8-3-9-4-10-5-,25.09,29106.1,29139.9
24b.sql,SkinnerDB,20,9-0-2-1-6-3-7-4-8-5-10-11-,26.53,28982.9,29022.2
6d.sql,SkinnerDB,20,0-4-3-2-1-,9.573,1910.2,1927.22
17d.sql,SkinnerDB,20,1-3-6-0-5-4-2-,10.044,11958.3,11978.6
13b.sql,SkinnerDB,20,8-6-3-7-2-5-1-0-4-,15.838,304.55,324.845
17e.sql,SkinnerDB,20,6-3-1-0-5-4-2-,9.799,146090,146115
5a.sql,SkinnerDB,20,0-2-3-1-4-,9.602,123.05,133.991
15d.sql,SkinnerDB,20,5-1-0-2-6-3-7-4-8-,15.817,627.714,653.395
16a.sql,SkinnerDB,20,6-0-1-5-3-4-2-7-,13.614,35140,35163.4
11c.sql,SkinnerDB,20,7-4-0-1-6-3-5-2-,15.711,381.281,401.389
10a.sql,SkinnerDB,20,1-5-0-4-2-3-6-,11.504,995.383,1015.38
11a.sql,SkinnerDB,20,7-4-0-1-6-3-5-2-,15.2,211.472,228.09
5c.sql,SkinnerDB,20,0-2-3-1-4-,9.274,28602,28614.4
29b.sql,SkinnerDB,20,16-10-6-11-7-5-4-0-13-15-12-9-14-8-1-2-3-,38.629,25753.2,25799.9
